singer_account_id,performance_id,song_title,singer_gender,singer_birth_year,,Language
101647500,101647500_34902091,_santeria,M,1981,0,EN
109075241,109075241_29803803,_santeria,F,1982,0,EN
125673704,125673704_24000251,_santeria,F,1971,4,EN
128117602,128117602_34544140,_santeria,F,1990,1,EN
128117602,128117602_37024904,_santeria,F,1990,0,EN
130869911,130869911_22364430,_santeria,F,1994,1,EN
136509107,136509107_23620097,_santeria,F,1984,0,EN
140170810,140170810_28169966,_santeria,M,1968,1,EN
144836735,144836735_26740571,_santeria,F,1996,0,EN
147033975,147033975_33893428,_santeria,M,1993,0,EN
155223656,155223656_41812179,_santeria,F,1982,0,EN
157162574,157162574_47502207,_santeria,M,1988,0,EN
186308238,186308238_39057809,_santeria,M,1984,3,EN
199763474,199763474_44469780,_santeria,F,1984,2,EN
214621647,214621647_49322662,_santeria,F,1990,0,EN
157818786,157818786_29498505,_can_you_feel_love_tngt,F,1993,1,EN
69251376,69251376_31524431,_can_you_feel_love_tngt,F,1993,2,EN
170444163,170444163_33381836,_can_you_feel_love_tngt,F,1985,0,EN
69902249,69902249_49724935,_can_you_feel_love_tngt,M,1988,0,EN
193246755,193246755_48227841,_can_you_feel_love_tngt,F,1995,2,EN
87307681,87307681_39340015,_can_you_feel_love_tngt,F,1985,1,EN
98634230,98634230_44729029,_can_you_feel_love_tngt,F,1989,1,EN
103092352,103092352_31071018,_can_you_feel_love_tngt,F,1986,2,EN
113474105,113474105_46880225,_can_you_feel_love_tngt,F,1994,0,EN
120017465,120017465_47381897,_can_you_feel_love_tngt,F,1991,0,EN
126163215,126163215_33015846,_can_you_feel_love_tngt,F,1990,1,EN
131841650,131841650_23592972,_can_you_feel_love_tngt,F,1983,0,EN
137971875,137971875_25104836,_can_you_feel_love_tngt,F,1994,0,EN
146744072,146744072_26809739,_can_you_feel_love_tngt,F,1981,1,EN
147716916,147716916_32158094,_can_you_feel_love_tngt,F,1992,1,EN
154378125,154378125_34499850,_can_you_feel_love_tngt,F,1981,1,EN
160863285,160863285_31777804,_can_you_feel_love_tngt,F,1985,0,EN
171740026,171740026_43615338,_can_you_feel_love_tngt,M,1994,0,EN
175757989,175757989_38249547,_can_you_feel_love_tngt,F,1980,2,EN
182687861,182687861_44830323,_can_you_feel_love_tngt,M,1989,3,EN
184548502,184548502_39818843,_can_you_feel_love_tngt,M,1993,1,EN
193246755,193246755_46537240,_can_you_feel_love_tngt,F,1995,2,EN
211243934,211243934_49475598,_can_you_feel_love_tngt,F,1999,0,EN
191272981,191272981_41322184,_wanted,F,1973,0,EN
141316365,141316365_24928625,_wanted,F,1993,1,EN
130185913,130185913_25575789,_wanted,F,1985,1,EN
157597805,157597805_33837449,_wanted,F,1998,0,EN
102857782,102857782_38805244,_wanted,F,1975,4,EN
150365704,150365704_37918979,_wanted,F,1994,0,EN
122741231,122741231_36653323,_wanted,F,1973,7,EN
84282084,84282084_34412068,_wanted,M,1986,0,EN
87074410,87074410_35771410,_wanted,M,1998,0,EN
95264593,95264593_33047136,_wanted,M,1986,5,EN
96753987,96753987_40284404,_wanted,M,1980,2,EN
116618855,116618855_40393883,_wanted,F,1984,0,EN
123910232,123910232_30692446,_wanted,M,1975,0,EN
125454122,125454122_50437655,_wanted,F,1988,0,EN
125639604,125639604_49844667,_wanted,F,1987,84,EN
128035708,128035708_24562740,_wanted,M,1980,0,EN
128035708,128035708_24892212,_wanted,M,1980,0,EN
150365704,150365704_35940348,_wanted,F,1994,0,EN
164226209,164226209_32072391,_wanted,F,1987,1,EN
165412652,165412652_48713385,_wanted,F,1985,4,EN
184645263,184645263_38472756,_wanted,M,1988,3,EN
191272981,191272981_39908506,_wanted,F,1973,0,EN
193783368,193783368_40876483,_wanted,M,1960,1,EN
126072326,126072326_49320587,_radioactive,M,1992,0,EN
128215956,128215956_23718472,_radioactive,F,1988,0,EN
133024795,133024795_35282268,_radioactive,F,1995,0,EN
160735188,160735188_42912435,_radioactive,F,1987,1,EN
72479135,72479135_23524746,_radioactive,F,1941,0,EN
74497445,74497445_26700376,_radioactive,F,1997,6,EN
88545723,88545723_40079995,_radioactive,F,1993,1,EN
91307222,91307222_46903939,_radioactive,F,1953,0,EN
96409588,96409588_27804966,_radioactive,F,1983,2,EN
96447704,96447704_32281923,_radioactive,F,1976,2,EN
118307320,118307320_21471791,_radioactive,M,1989,6,EN
119309941,119309941_28828173,_radioactive,M,1995,0,EN
124192906,124192906_30602563,_radioactive,F,1996,1,EN
134845947,134845947_28040330,_radioactive,M,1982,0,EN
137736797,137736797_27854479,_radioactive,F,1991,0,EN
137971875,137971875_24431602,_radioactive,F,1994,2,EN
140935230,140935230_33060233,_radioactive,F,1996,1,EN
141928192,141928192_32574288,_radioactive,F,1996,2,EN
153606711,153606711_29178072,_radioactive,M,1978,1,EN
160965323,160965323_42013345,_radioactive,F,1971,1,EN
160965323,160965323_39010107,_radioactive,F,1971,0,EN
205655923,205655923_45857149,_radioactive,F,1991,1,EN
214506091,214506091_50733191,_radioactive,F,1966,0,EN
213390151,213390151_49419213,_you_are_not_alone,M,1984,1,EN
141927209,141927209_25220279,_you_are_not_alone,F,1993,0,EN
148924467,148924467_39646728,_you_are_not_alone,F,1991,2,EN
135101070,135101070_42559870,_you_are_not_alone,F,1976,14,EN
152938887,152938887_38066831,_you_are_not_alone,F,1983,2,EN
110732356,110732356_33327915,_you_are_not_alone,F,1990,1,EN
159329309,159329309_31693808,_you_are_not_alone,F,1996,2,EN
86786705,86786705_23189305,_you_are_not_alone,F,1970,1,EN
70945242,70945242_33012540,_you_are_not_alone,F,1949,10,EN
96081676,96081676_21469998,_you_are_not_alone,F,1979,0,EN
106117853,106117853_37386984,_you_are_not_alone,M,1980,21,EN
113137763,113137763_23568018,_you_are_not_alone,F,1980,0,EN
120261480,120261480_38899187,_you_are_not_alone,M,1989,4,EN
127426187,127426187_22373793,_you_are_not_alone,F,1960,1,EN
129570240,129570240_28429319,_you_are_not_alone,M,1986,4,EN
135101070,135101070_47128692,_you_are_not_alone,F,1976,34,EN
154989162,154989162_39762339,_you_are_not_alone,F,1997,1,EN
160115156,160115156_37951208,_you_are_not_alone,F,1998,0,EN
165803199,165803199_39239553,_you_are_not_alone,M,1981,271,EN
175757395,175757395_39058571,_you_are_not_alone,F,1991,0,EN
181253775,181253775_45702357,_you_are_not_alone,F,1992,1,EN
185287079,185287079_39814317,_you_are_not_alone,F,1990,1,EN
201566473,201566473_43201541,_you_are_not_alone,F,1986,1,EN
164824546,164824546_31624951,_achy_breaky_heart,F,1990,0,EN
132620307,132620307_30616048,_achy_breaky_heart,M,1988,0,EN
170462901,170462901_34150500,_achy_breaky_heart,M,1975,1,EN
87795519,87795519_34681472,_achy_breaky_heart,F,1950,1,EN
160783095,160783095_47721494,_achy_breaky_heart,M,1991,0,EN
68430397,68430397_50226294,_achy_breaky_heart,F,1978,0,EN
84789714,84789714_34070166,_achy_breaky_heart,M,1991,1,EN
84789714,84789714_32623582,_achy_breaky_heart,M,1991,1,EN
87795519,87795519_35623961,_achy_breaky_heart,F,1950,0,EN
102474750,102474750_38132728,_achy_breaky_heart,M,1988,2,EN
120448090,120448090_37569770,_achy_breaky_heart,F,1980,19,EN
120837809,120837809_47716742,_achy_breaky_heart,M,1976,7,EN
142820417,142820417_33194190,_achy_breaky_heart,F,1989,0,EN
147085041,147085041_27350418,_achy_breaky_heart,M,1962,0,EN
149515807,149515807_32015465,_achy_breaky_heart,F,1985,1,EN
149564500,149564500_32888344,_achy_breaky_heart,F,1989,1,EN
150481997,150481997_29412037,_achy_breaky_heart,F,1995,0,EN
152478511,152478511_30813811,_achy_breaky_heart,F,1998,1,EN
153314486,153314486_46285807,_achy_breaky_heart,M,1986,0,EN
182705124,182705124_44462766,_achy_breaky_heart,F,1991,0,EN
185865304,185865304_50827015,_achy_breaky_heart,F,1981,0,EN
192331530,192331530_41290009,_achy_breaky_heart,F,1988,1,EN
211644452,211644452_48357169,_achy_breaky_heart,F,1994,5,EN
126226421,126226421_22502634,_one_of_us,F,1987,0,EN
85644296,85644296_34441402,_one_of_us,F,1978,0,EN
70167169,70167169_34605981,_one_of_us,M,1982,1,EN
128226330,128226330_49217243,_one_of_us,F,1991,0,EN
147567035,147567035_28221604,_one_of_us,F,1988,5,EN
134506760,134506760_24356144,_one_of_us,F,1998,0,EN
95345333,95345333_40471061,_one_of_us,F,1999,0,EN
98253796,98253796_49090478,_one_of_us,F,1986,0,EN
101143926,101143926_31460744,_one_of_us,F,1982,40,EN
102934008,102934008_46427513,_one_of_us,F,1993,0,EN
107509805,107509805_22381766,_one_of_us,F,1972,0,EN
121239316,121239316_37951532,_one_of_us,F,1983,1,EN
125425748,125425748_44974276,_one_of_us,F,1993,1,EN
126479045,126479045_40804705,_one_of_us,F,1982,1,EN
128351860,128351860_34023277,_one_of_us,M,1988,37,EN
130655117,130655117_25627830,_one_of_us,F,1982,0,EN
140775116,140775116_24725888,_one_of_us,F,1983,0,EN
143103160,143103160_34523982,_one_of_us,F,1982,2,EN
164561725,164561725_33106373,_one_of_us,F,1973,0,EN
172185741,172185741_38811862,_one_of_us,F,1994,1,EN
189463956,189463956_45462945,_one_of_us,F,1982,0,EN
194736462,194736462_48538730,_one_of_us,F,1980,0,EN
200326850,200326850_44371997,_one_of_us,F,1965,0,EN
113662478,113662478_25307348,_hit_me_wth_your_best_sht,F,1968,1,EN
109071697,109071697_44961381,_hit_me_wth_your_best_sht,F,1993,2,EN
185017948,185017948_39477613,_hit_me_wth_your_best_sht,F,1986,1,EN
171506278,171506278_43558004,_hit_me_wth_your_best_sht,F,1992,1,EN
117085258,117085258_35256597,_hit_me_wth_your_best_sht,F,1980,14,EN
171632168,171632168_35906245,_hit_me_wth_your_best_sht,F,1982,0,EN
70916754,70916754_40133488,_hit_me_wth_your_best_sht,F,1973,1,EN
103171431,103171431_48909876,_hit_me_wth_your_best_sht,F,1986,0,EN
109004130,109004130_40888036,_hit_me_wth_your_best_sht,F,1977,1,EN
118874078,118874078_21947051,_hit_me_wth_your_best_sht,F,1989,0,EN
123000318,123000318_30723543,_hit_me_wth_your_best_sht,F,1971,1,EN
125673704,125673704_28705418,_hit_me_wth_your_best_sht,F,1971,11,EN
130301731,130301731_39314386,_hit_me_wth_your_best_sht,M,1991,0,EN
154390675,154390675_46155265,_hit_me_wth_your_best_sht,F,1998,1,EN
160207196,160207196_30119022,_hit_me_wth_your_best_sht,F,1982,0,EN
161116945,161116945_42964751,_hit_me_wth_your_best_sht,F,1978,1,EN
165376373,165376373_33997866,_hit_me_wth_your_best_sht,F,1976,1,EN
167475555,167475555_34118043,_hit_me_wth_your_best_sht,F,1988,1,EN
173210138,173210138_34246116,_hit_me_wth_your_best_sht,F,1986,0,EN
186655983,186655983_42884275,_hit_me_wth_your_best_sht,F,1975,1,EN
189255118,189255118_39226323,_hit_me_wth_your_best_sht,F,1989,0,EN
194751465,194751465_45533934,_hit_me_wth_your_best_sht,F,1979,1,EN
199763474,199763474_44472041,_hit_me_wth_your_best_sht,F,1984,3,EN
187273139,187273139_39000861,_let_it_go,F,2000,1,EN
163158774,163158774_43151102,_let_it_go,M,1995,0,EN
141038323,141038323_36601186,_let_it_go,F,1985,0,EN
140898246,140898246_31589649,_let_it_go,F,1993,4,EN
81142361,81142361_32043149,_let_it_go,F,1993,1,EN
87696931,87696931_33168306,_let_it_go,M,1993,1,EN
94474797,94474797_32095045,_let_it_go,F,1976,0,EN
96753987,96753987_43365790,_let_it_go,M,1980,1,EN
97634040,97634040_45060366,_let_it_go,M,1990,5,EN
113015936,113015936_41972009,_let_it_go,F,1963,3,EN
116789247,116789247_49942066,_let_it_go,M,1980,1,EN
118098439,118098439_38461791,_let_it_go,F,1990,1,EN
121553442,121553442_36885365,_let_it_go,F,1990,1,EN
127358779,127358779_32112443,_let_it_go,F,1927,10,EN
141238777,141238777_45108643,_let_it_go,F,1990,1,EN
143552785,143552785_30520300,_let_it_go,M,1975,0,EN
162111577,162111577_32408688,_let_it_go,F,1974,1,EN
162460616,162460616_48181034,_let_it_go,F,1985,2,EN
163866933,163866933_38564485,_let_it_go,F,2000,1,EN
176219192,176219192_36446393,_let_it_go,F,1994,1,EN
188892139,188892139_39292383,_let_it_go,F,1985,0,EN
197067946,197067946_41763961,_let_it_go,F,1998,0,EN
197774333,197774333_44043368,_let_it_go,F,1966,1,EN
168039300,168039300_44746077,_never_say_never,M,1979,118,EN
168039300,168039300_46213365,_never_say_never,M,1979,1,EN
92067150,92067150_35460013,_never_say_never,M,1994,6,EN
78041676,78041676_25025795,_never_say_never,F,1963,3,EN
95185328,95185328_35600664,_never_say_never,F,1989,3,EN
102658047,102658047_44587034,_never_say_never,M,1994,8,EN
105209389,105209389_31425949,_never_say_never,F,1991,6,EN
108290378,108290378_35122378,_never_say_never,F,1970,1,EN
109624542,109624542_29037289,_never_say_never,M,1978,3,EN
114664831,114664831_32314327,_never_say_never,M,1994,3,EN
123089799,123089799_43274166,_never_say_never,F,1993,2,EN
123478341,123478341_25314142,_never_say_never,F,1981,0,EN
123478341,123478341_25314018,_never_say_never,F,1981,0,EN
138365676,138365676_31197506,_never_say_never,F,1995,6,EN
138391681,138391681_43801907,_never_say_never,F,1997,1,EN
154189390,154189390_41100657,_never_say_never,M,1982,4,EN
165901302,165901302_43442340,_never_say_never,F,1985,1,EN
166934090,166934090_33463830,_never_say_never,F,1995,231,EN
168573377,168573377_41173607,_never_say_never,M,1991,97,EN
169709683,169709683_32822340,_never_say_never,M,1993,0,EN
171103618,171103618_41283987,_never_say_never,F,1994,0,EN
181816981,181816981_41992698,_never_say_never,F,1986,6,EN
181816981,181816981_43856863,_never_say_never,F,1986,5,EN
118640415,118640415_39569866,_hashtag_that_power,F,1991,2,EN
153767527,153767527_36533303,_hashtag_that_power,M,1994,96,EN
91575098,91575098_35404893,_hashtag_that_power,M,1981,16,EN
143217220,143217220_34613667,_hashtag_that_power,F,1996,0,EN
82329909,82329909_45346462,_hashtag_that_power,M,1986,18,EN
87588307,87588307_34369107,_hashtag_that_power,M,1991,6,EN
101693935,101693935_41074223,_hashtag_that_power,F,1989,1,EN
104183406,104183406_42944975,_hashtag_that_power,M,1984,1,EN
117489455,117489455_36373496,_hashtag_that_power,M,1973,22,EN
132437488,132437488_39157214,_hashtag_that_power,F,1998,1,EN
133782666,133782666_44988555,_hashtag_that_power,M,1995,1,EN
136519855,136519855_50903961,_hashtag_that_power,F,1996,0,EN
138425755,138425755_50286638,_hashtag_that_power,F,1990,0,EN
142748256,142748256_38505679,_hashtag_that_power,M,1997,3,EN
165806653,165806653_35122696,_hashtag_that_power,F,1980,2,EN
175264043,175264043_35213618,_hashtag_that_power,M,1988,3,EN
177191763,177191763_36202415,_hashtag_that_power,F,1985,0,EN
181271187,181271187_39734764,_hashtag_that_power,F,1996,0,EN
182212123,182212123_37411045,_hashtag_that_power,F,1992,0,EN
183526240,183526240_40366527,_hashtag_that_power,F,1971,4,EN
186917262,186917262_48026558,_hashtag_that_power,M,1991,4,EN
187459681,187459681_38755770,_hashtag_that_power,F,1994,0,EN
213390151,213390151_49417143,_hashtag_that_power,M,1984,0,EN
165485033,165485033_43714422,_summer,M,1983,48,EN
122876190,122876190_49760580,_summer,F,1965,1,EN
177323413,177323413_44029773,_summer,M,1993,2,EN
188610288,188610288_43746042,_summer,F,1981,2,EN
177869950,177869950_49759666,_summer,F,1992,0,EN
186769102,186769102_49885166,_summer,F,1992,1,EN
178123528,178123528_44997982,_summer,M,1992,0,EN
160570827,160570827_45597196,_summer,F,1964,2,EN
76930143,76930143_45868665,_summer,M,1994,0,EN
80594468,80594468_45823575,_summer,F,1990,3,EN
87539326,87539326_45294446,_summer,M,1980,0,EN
87744719,87744719_49654173,_summer,M,1997,1,EN
91519760,91519760_45467777,_summer,F,1997,4,EN
91573490,91573490_49781152,_summer,F,1994,0,EN
113322129,113322129_44273676,_summer,M,1991,173,EN
113584369,113584369_49164169,_summer,F,1991,1,EN
117068801,117068801_48914968,_summer,M,1990,0,EN
123293054,123293054_46356183,_summer,M,1990,6,EN
137504016,137504016_43843858,_summer,M,1991,16,EN
153115211,153115211_49244544,_summer,M,1996,6,EN
185865304,185865304_47675983,_summer,F,1981,0,EN
189093001,189093001_48855593,_summer,F,1964,5,EN
191389758,191389758_43895162,_summer,F,1990,1,EN
130028104,130028104_35644808,_burn,F,1998,4,EN
182627929,182627929_42051785,_burn,F,1994,3,EN
193119512,193119512_40715286,_burn,F,1987,3,EN
110724950,110724950_46462672,_burn,M,1985,0,EN
144652215,144652215_38246153,_burn,F,1987,1,EN
76545172,76545172_49368867,_burn,F,1985,0,EN
78611032,78611032_49736424,_burn,F,1999,1,EN
78892418,78892418_38855577,_burn,F,1998,2,EN
93520051,93520051_37862654,_burn,F,1980,0,EN
101203351,101203351_50324256,_burn,F,1989,2,EN
110827464,110827464_45441771,_burn,M,1968,1,EN
131415152,131415152_41829973,_burn,F,1993,2,EN
148137192,148137192_38854423,_burn,F,1984,2,EN
151298064,151298064_50057543,_burn,M,1933,1,EN
155722238,155722238_40295111,_burn,M,1992,2,EN
155963933,155963933_34693847,_burn,F,1972,7,EN
160528599,160528599_34136919,_burn,F,1996,0,EN
174673702,174673702_36086835,_burn,F,1985,1,EN
176337497,176337497_36750048,_burn,F,1969,2,EN
178772952,178772952_36877297,_burn,F,1994,3,EN
185822344,185822344_38193391,_burn,F,1986,0,EN
211075550,211075550_46917457,_burn,M,1990,0,EN
214320656,214320656_47911156,_burn,F,1970,1,EN
128025799,128025799_23884701,_kiss_the_girl,M,1994,0,EN
175313231,175313231_39700685,_kiss_the_girl,M,1971,6,EN
123225513,123225513_34847262,_kiss_the_girl,F,1984,0,EN
127645173,127645173_22238986,_kiss_the_girl,M,1972,2,EN
172969818,172969818_50681456,_kiss_the_girl,F,1981,0,EN
110774743,110774743_47362431,_kiss_the_girl,M,1999,0,EN
83386832,83386832_26648747,_kiss_the_girl,F,1987,0,EN
145281203,145281203_42145769,_kiss_the_girl,F,1975,0,EN
81008299,81008299_38814818,_kiss_the_girl,F,1992,1,EN
81008299,81008299_33808482,_kiss_the_girl,F,1992,0,EN
91519760,91519760_46659557,_kiss_the_girl,F,1997,3,EN
116414418,116414418_47563994,_kiss_the_girl,F,1991,0,EN
116908118,116908118_30969434,_kiss_the_girl,F,1982,0,EN
125633911,125633911_40456744,_kiss_the_girl,F,1993,1,EN
126013550,126013550_43260412,_kiss_the_girl,F,1966,0,EN
148668785,148668785_28652899,_kiss_the_girl,M,1980,0,EN
157866036,157866036_37531216,_kiss_the_girl,F,1992,2,EN
165415486,165415486_35484607,_kiss_the_girl,M,1995,0,EN
167068542,167068542_36483974,_kiss_the_girl,F,1994,0,EN
173210138,173210138_36239523,_kiss_the_girl,F,1986,1,EN
180996097,180996097_36605844,_kiss_the_girl,F,1995,1,EN
183224061,183224061_38991987,_kiss_the_girl,M,1975,1,EN
188610288,188610288_39427260,_kiss_the_girl,F,1981,2,EN
149772888,149772888_27390540,_disturbia,F,1997,0,EN
104464077,104464077_28645801,_disturbia,F,1984,1,EN
80979821,80979821_43500307,_disturbia,F,1991,0,EN
172235734,172235734_35287883,_disturbia,F,1990,2,EN
123766987,123766987_24169876,_disturbia,F,1988,0,EN
133118061,133118061_36454517,_disturbia,M,1978,1,EN
123750694,123750694_32519379,_disturbia,F,1966,2,EN
108652764,108652764_42271597,_disturbia,M,1986,0,EN
123750694,123750694_24100168,_disturbia,F,1966,0,EN
123766987,123766987_23931539,_disturbia,F,1988,0,EN
123766987,123766987_25539707,_disturbia,F,1988,0,EN
124127840,124127840_36898230,_disturbia,F,1993,0,EN
131211554,131211554_22379663,_disturbia,F,1992,0,EN
134989156,134989156_23244734,_disturbia,F,1993,0,EN
141316365,141316365_26239249,_disturbia,F,1993,0,EN
146826621,146826621_27505575,_disturbia,F,1997,1,EN
157510098,157510098_49778882,_disturbia,F,1993,0,EN
166590819,166590819_37077881,_disturbia,F,1992,0,EN
173460097,173460097_48099196,_disturbia,M,1991,0,EN
179980641,179980641_46752825,_disturbia,F,1910,1,EN
185248006,185248006_38364416,_disturbia,F,1984,1,EN
186723050,186723050_41116697,_disturbia,F,1994,2,EN
200308895,200308895_43325062,_disturbia,M,1988,1,EN
167313840,167313840_39892596,_my_girl,M,1969,4,EN
92895360,92895360_21588811,_my_girl,F,1990,0,EN
178061386,178061386_36728575,_my_girl,F,1982,0,EN
109809875,109809875_37411745,_my_girl,F,1976,1,EN
156723248,156723248_39664581,_my_girl,F,1980,1,EN
107048373,107048373_21592608,_my_girl,M,1994,0,EN
197461568,197461568_42263897,_my_girl,M,1957,1,EN
119840406,119840406_24640490,_my_girl,F,1985,0,EN
98606483,98606483_21778562,_my_girl,M,1966,0,EN
101701718,101701718_21615414,_my_girl,M,1984,1,EN
102087231,102087231_30471841,_my_girl,M,1977,0,EN
107912494,107912494_41772064,_my_girl,F,1988,0,EN
113137763,113137763_21859723,_my_girl,F,1980,0,EN
118361805,118361805_38371627,_my_girl,M,1941,4,EN
124651651,124651651_32190375,_my_girl,F,1919,0,EN
127369235,127369235_24258991,_my_girl,F,1999,0,EN
139783522,139783522_25104862,_my_girl,F,1998,0,EN
154787744,154787744_38036262,_my_girl,M,1991,0,EN
168028409,168028409_32989292,_my_girl,F,1963,1,EN
176846785,176846785_40335872,_my_girl,F,1986,11,EN
177816336,177816336_37517332,_my_girl,F,1984,1,EN
189093001,189093001_48672442,_my_girl,F,1964,8,EN
194363175,194363175_45451717,_my_girl,F,1992,0,EN
122227178,122227178_22043115,_stay_rihanna,F,1954,1,EN
76571844,76571844_24429366,_stay_rihanna,F,1964,3,EN
116363688,116363688_24661954,_stay_rihanna,F,1985,1,EN
76852358,76852358_42266122,_stay_rihanna,F,1985,2,EN
83467126,83467126_45155828,_stay_rihanna,F,1986,0,EN
114055345,114055345_22083821,_stay_rihanna,M,1979,0,EN
117935390,117935390_28124701,_stay_rihanna,F,1993,0,EN
121737933,121737933_26572018,_stay_rihanna,F,1991,0,EN
122857363,122857363_22431185,_stay_rihanna,F,1981,0,EN
124106631,124106631_26237304,_stay_rihanna,F,1988,1,EN
129570240,129570240_27576040,_stay_rihanna,M,1986,4,EN
135197201,135197201_23881085,_stay_rihanna,F,1993,0,EN
144166900,144166900_33863947,_stay_rihanna,F,1973,1,EN
150948979,150948979_28382862,_stay_rihanna,F,1977,0,EN
152024293,152024293_28941977,_stay_rihanna,F,1990,1,EN
152024293,152024293_27956247,_stay_rihanna,F,1990,0,EN
153282147,153282147_47441118,_stay_rihanna,F,1983,0,EN
157587773,157587773_30226030,_stay_rihanna,M,1995,1,EN
164476095,164476095_37926477,_stay_rihanna,F,1905,2,EN
167520121,167520121_48571420,_stay_rihanna,F,2000,1,EN
171282030,171282030_34988913,_stay_rihanna,F,1980,1,EN
179760998,179760998_36222881,_stay_rihanna,F,1977,2,EN
205272898,205272898_44622772,_stay_rihanna,F,1984,0,EN
166499634,166499634_34700376,_twinkle_twinkle,F,1982,0,EN
120232156,120232156_40155110,_twinkle_twinkle,F,1999,1,EN
216138079,216138079_50972647,_twinkle_twinkle,F,1988,0,EN
138618448,138618448_25185846,_twinkle_twinkle,F,1994,1,EN
115638267,115638267_21253060,_twinkle_twinkle,F,1987,0,EN
131385465,131385465_22565360,_twinkle_twinkle,F,1970,0,EN
84357560,84357560_42381638,_twinkle_twinkle,F,1981,9,EN
85494878,85494878_37120603,_twinkle_twinkle,F,1981,9,EN
103348041,103348041_35882841,_twinkle_twinkle,F,1976,3,EN
107949001,107949001_29641926,_twinkle_twinkle,F,1982,0,EN
114178342,114178342_23654339,_twinkle_twinkle,F,1988,0,EN
116475318,116475318_23491369,_twinkle_twinkle,F,1983,0,EN
135392009,135392009_23966861,_twinkle_twinkle,F,1983,0,EN
138618448,138618448_25110435,_twinkle_twinkle,F,1994,0,EN
160018237,160018237_30305271,_twinkle_twinkle,M,1993,0,EN
160364987,160364987_30719121,_twinkle_twinkle,F,1970,1,EN
168567933,168567933_32655140,_twinkle_twinkle,F,1971,0,EN
170230532,170230532_32995046,_twinkle_twinkle,F,1995,0,EN
186109756,186109756_38195974,_twinkle_twinkle,F,1973,0,EN
187446725,187446725_38709048,_twinkle_twinkle,M,1997,8,EN
196761347,196761347_41742849,_twinkle_twinkle,F,1985,0,EN
200571726,200571726_46379765,_twinkle_twinkle,M,1980,1,EN
208023983,208023983_45800802,_twinkle_twinkle,M,1987,0,EN
179935167,179935167_50136625,_head_over_feet,F,1978,1,EN
126903269,126903269_28743454,_head_over_feet,F,1984,0,EN
125425748,125425748_44991231,_head_over_feet,F,1993,3,EN
124905511,124905511_24174227,_head_over_feet,F,1986,1,EN
171311162,171311162_48568299,_head_over_feet,F,1989,1,EN
101144505,101144505_35346392,_head_over_feet,F,1987,1,EN
103353723,103353723_43001978,_head_over_feet,F,1983,2,EN
103684872,103684872_49429110,_head_over_feet,F,1976,18,EN
113378539,113378539_21868179,_head_over_feet,F,1984,0,EN
124898613,124898613_35855068,_head_over_feet,F,1978,1,EN
127560031,127560031_22161726,_head_over_feet,F,1980,3,EN
134527711,134527711_29582997,_head_over_feet,M,1986,4,EN
140729683,140729683_33781012,_head_over_feet,F,1987,0,EN
142410149,142410149_26083329,_head_over_feet,M,1979,0,EN
147673981,147673981_29351303,_head_over_feet,F,1985,1,EN
164547490,164547490_31470201,_head_over_feet,F,1982,0,EN
166389401,166389401_39668874,_head_over_feet,F,1981,0,EN
167353475,167353475_32253789,_head_over_feet,F,1981,1,EN
174194688,174194688_35055560,_head_over_feet,F,1976,1,EN
174975991,174975991_34666928,_head_over_feet,F,1983,0,EN
177392312,177392312_36375115,_head_over_feet,F,1985,15,EN
184095732,184095732_42807527,_head_over_feet,F,1982,1,EN
201174275,201174275_43221853,_head_over_feet,F,1988,0,EN
153209237,153209237_37697412,_say_somethin,F,1998,2,EN
76868786,76868786_34829517,_say_somethin,F,1991,0,EN
85038915,85038915_28695122,_say_somethin,M,1996,1,EN
85038915,85038915_36231950,_say_somethin,M,1996,1,EN
117532903,117532903_23827205,_say_somethin,F,1997,3,EN
117532903,117532903_26034616,_say_somethin,F,1997,1,EN
127756667,127756667_22670850,_say_somethin,F,1952,0,EN
132580339,132580339_30399033,_say_somethin,M,1991,56,EN
153209237,153209237_35456904,_say_somethin,F,1998,2,EN
153209237,153209237_34818510,_say_somethin,F,1998,2,EN
168250088,168250088_37407685,_say_somethin,M,1989,1,EN
174605100,174605100_34479721,_say_somethin,F,1970,1,EN
177959186,177959186_37926084,_say_somethin,M,2000,2,EN
177959186,177959186_39228821,_say_somethin,M,2000,1,EN
177959186,177959186_37970689,_say_somethin,M,2000,1,EN
180863663,180863663_42026036,_say_somethin,M,1995,1,EN
186229360,186229360_49134445,_say_somethin,F,1946,3,EN
162460616,162460616_32772620,_how_great_thou_art,F,1985,0,EN
191389758,191389758_41858716,_how_great_thou_art,F,1990,0,EN
152098360,152098360_33942106,_how_great_thou_art,M,1962,2,EN
96568130,96568130_26318593,_how_great_thou_art,F,1990,8,EN
187547661,187547661_38999053,_how_great_thou_art,F,1964,0,EN
69557896,69557896_24102450,_how_great_thou_art,F,1975,0,EN
85090690,85090690_24605084,_how_great_thou_art,M,1992,2,EN
101645495,101645495_24669783,_how_great_thou_art,F,1977,0,EN
114204733,114204733_24503958,_how_great_thou_art,F,1976,1,EN
116877292,116877292_24069472,_how_great_thou_art,F,1980,1,EN
119706470,119706470_42480769,_how_great_thou_art,F,1954,2,EN
121737933,121737933_24305840,_how_great_thou_art,F,1991,0,EN
127128399,127128399_38350867,_how_great_thou_art,F,1985,1,EN
140378034,140378034_24645255,_how_great_thou_art,F,1982,0,EN
145336196,145336196_28450069,_how_great_thou_art,F,1996,0,EN
